看待	我們應該用各種不同的角度<b>看待</b>此問題	We should approach this problem from different angles.		https://en.wiktionary.org/wiki/看待	CC-BY 2.0 (France) Attribution: tatoeba.org #23236 (CK) & #6842399 (hanksudo)
依賴	日本<b>依賴</b>外國的石油。	Japan depends on foreign countries for oil.		https://en.wiktionary.org/wiki/依賴	CC-BY 2.0 (France) Attribution: tatoeba.org #281564 (CK) & #798170 (Martha)
進口	日本依賴<b>進口</b>原料。	Japan depends on imports for raw materials.		https://en.wiktionary.org/wiki/進口	CC-BY 2.0 (France) Attribution: tatoeba.org #281526 (CK) & #798172 (Martha)
女友	我只是在写一封信给我的<b>女友</b>。	I'm just writing a letter to my girlfriend.		https://en.wiktionary.org/wiki/女友	CC-BY 2.0 (France) Attribution: tatoeba.org #4208417 (patgfisher) & #4208526 (Ethan_lin)
伙伴	我恐怕不是个很好的<b>伙伴</b>。	I'm afraid I wouldn't be very good company.		https://en.wiktionary.org/wiki/夥伴	CC-BY 2.0 (France) Attribution: tatoeba.org #2538232 (CK) & #5780602 (verdastelo9604)
心意	我試著改變她的<b>心意</b>，但我沒有辦法。	I tried to change her mind, but I couldn't.		https://en.wiktionary.org/wiki/心意	CC-BY 2.0 (France) Attribution: tatoeba.org #309216 (CK) & #883436 (Martha)
三张	我需要你的护照和<b>三张</b>照片。	I need your passport and three photographs.		https://en.wiktionary.org/wiki/三張	CC-BY 2.0 (France) Attribution: tatoeba.org #1230770 (alec) & #334389 (fucongcong)
拖延	我不像我以前那么<b>拖延</b>了。	I don't procrastinate as much as I used to.		https://en.wiktionary.org/wiki/拖延	CC-BY 2.0 (France) Attribution: tatoeba.org #4497483 (CK) & #8792021 (slo_oth)
确切	我不知道他来这里的<b>确切</b>时间。	I don't know for certain when he will come.		https://en.wiktionary.org/wiki/確切	CC-BY 2.0 (France) Attribution: tatoeba.org #259945 (CK) & #2453161 (fenfang557)
说法	我不相信汤姆的<b>说法</b>。	I don't believe Tom's version of the story.		https://en.wiktionary.org/wiki/說法	CC-BY 2.0 (France) Attribution: tatoeba.org #8462987 (Ergulis) & #8463573 (gumblex)
可疑	这种说法其实有点<b>可疑</b>。	This statement is actually kind of suspicious.		https://en.wiktionary.org/wiki/可疑	CC-BY 2.0 (France) Attribution: tatoeba.org #9981702 (francaisr0wlet) & #7218807 (GlossaMatik)
信上	别忘了在你的<b>信上</b>贴张邮票。	Don't forget to put a stamp on your letter.		https://en.wiktionary.org/wiki/信上	CC-BY 2.0 (France) Attribution: tatoeba.org #265971 (CK) & #332537 (fucongcong)
X光	牙医用<b>X光</b>检查你的牙齿。	Dentists take X-rays to examine your teeth.		https://en.wiktionary.org/wiki/X光	CC-BY 2.0 (France) Attribution: tatoeba.org #682505 (Source_VOA) & #816546 (fucongcong)
早會	你遲<b>早會</b>學會怎麼做。	You'll learn how to do it sooner or later.		https://en.wiktionary.org/wiki/早會	CC-BY 2.0 (France) Attribution: tatoeba.org #15901 (Swift) & #775664 (Martha)
人去	会不会只有我一个<b>人去</b>聚会？	Will I be the only one going to the party?		https://en.wiktionary.org/wiki/人去	CC-BY 2.0 (France) Attribution: tatoeba.org #4754501 (DostKaplan) & #4757577 (ryanwoo)
昨天早上	你<b>昨天早上</b>在打网球吗？	Were you playing tennis yesterday morning?		https://en.wiktionary.org/wiki/昨天早上	CC-BY 2.0 (France) Attribution: tatoeba.org #244452 (Dejo) & #333382 (fucongcong)
幫瑪麗	湯姆<b>幫瑪麗</b>買了她所有需要買的東西。	Tom helped Mary buy everything she needed.		https://en.wiktionary.org/wiki/幫瑪麗	CC-BY 2.0 (France) Attribution: tatoeba.org #3150583 (CK) & #6044379 (verdastelo9604)
沒時間	湯姆<b>沒時間</b>完成報告。	Tom didn't have time to finish his report.		https://en.wiktionary.org/wiki/沒時間	CC-BY 2.0 (France) Attribution: tatoeba.org #1026380 (CK) & #6107685 (xjjAstrus)
這部	<b>這部</b>電影對小孩來說很可怕。	This movie is frightening to the children.		https://en.wiktionary.org/wiki/這部	CC-BY 2.0 (France) Attribution: tatoeba.org #681028 (Source_VOA) & #899977 (kanaorange)
一首歌	最后<b>一首歌</b>是我为妻子写的一首。	This last song is one I wrote for my wife.		https://en.wiktionary.org/wiki/一首歌	CC-BY 2.0 (France) Attribution: tatoeba.org #9606367 (CK) & #9965590 (GlossaMatik)
够	这本书他们读起来<b>够</b>简单了。	This book is easy enough for them to read.		https://en.wiktionary.org/wiki/夠	CC-BY 2.0 (France) Attribution: tatoeba.org #57017 (CK) & #336668 (fucongcong)
工具	这些<b>工具</b>是用来造房子的。	These tools are used for building a house.		https://en.wiktionary.org/wiki/工具	CC-BY 2.0 (France) Attribution: tatoeba.org #55119 (CK) & #335874 (fucongcong)
穩定	人口<b>穩定</b>地增加。	There was a steady increase in population.		https://en.wiktionary.org/wiki/穩定	CC-BY 2.0 (France) Attribution: tatoeba.org #270347 (CK) & #801473 (Martha)
过时	他们的想法太<b>过时</b>了。	Their way of thinking is behind the times.		https://en.wiktionary.org/wiki/過時	CC-BY 2.0 (France) Attribution: tatoeba.org #305206 (CS) & #423191 (GlossaMatik)
融化	太阳一出来，雪就会<b>融化</b>。	The snow will melt when the sun comes out.		https://en.wiktionary.org/wiki/融化	CC-BY 2.0 (France) Attribution: tatoeba.org #2367582 (CM) & #2367581 (GlossaMatik)
六岁	他们差<b>六岁</b>。	The difference in their ages is six years.		https://en.wiktionary.org/wiki/六歲	CC-BY 2.0 (France) Attribution: tatoeba.org #305284 (CM) & #519938 (GlossaMatik)
以上	六岁及<b>以上</b>的小孩应该上学。	Children of six and above should attend school.		https://en.wiktionary.org/wiki/以上	CC-BY 2.0 (France) Attribution: tatoeba.org #72444 (Eldad) & #3289558 (sadhen)
看不见	把灯打开。我什么都<b>看不见</b>了。	Switch on the light. I can't see anything.		https://en.wiktionary.org/wiki/看不見	CC-BY 2.0 (France) Attribution: tatoeba.org #279232 (CK) & #794237 (fucongcong)
她終	<b>她終</b>於下定決心要出國了。	She finally made up her mind to go abroad.		https://en.wiktionary.org/wiki/她終	CC-BY 2.0 (France) Attribution: tatoeba.org #311604 (CK) & #1255564 (cienias)
时刻	我们的方案在最后的<b>时刻</b>失败了。	Our plans fell through at the last minute.		https://en.wiktionary.org/wiki/時刻	CC-BY 2.0 (France) Attribution: tatoeba.org #516080 (darinmex) & #606795 (CLARET)
反對	我父母<b>反對</b>我出國留學。	My parents objected to my studying abroad.		https://en.wiktionary.org/wiki/反對	CC-BY 2.0 (France) Attribution: tatoeba.org #325711 (CK) & #6128441 (verdastelo9604)
看点	我们走，尽可能多<b>看点</b>东西。	Let's go and see as many things as we can.		https://en.wiktionary.org/wiki/看點	CC-BY 2.0 (France) Attribution: tatoeba.org #39507 (Swift) & #336708 (fucongcong)
尽早	<b>尽早</b>让我知道结果。	Let me know the result as soon as you can.		https://en.wiktionary.org/wiki/盡早	CC-BY 2.0 (France) Attribution: tatoeba.org #39531 (CK) & #473021 (fucongcong)
记	我甚至不能<b>记</b>起来汤姆长什么样。	I can't even remember what Tom looks like.		https://en.wiktionary.org/wiki/記	CC-BY 2.0 (France) Attribution: tatoeba.org #1951567 (CK) & #5091702 (mirrorvan)
随	我让他<b>随</b>我来，他同意了。	I asked him to come with me and he agreed.		https://en.wiktionary.org/wiki/隨	CC-BY 2.0 (France) Attribution: tatoeba.org #247003 (CK) & #9962900 (GlossaMatik)
克服	他帮助我<b>克服</b>了困难。	He helped me to get over the difficulties.		https://en.wiktionary.org/wiki/剋服	CC-BY 2.0 (France) Attribution: tatoeba.org #297249 (CS) & #819792 (fucongcong)
升高	如何克服日元<b>升高</b>是个大问题。	How to overcome the high value of the yen is a big problem.		https://en.wiktionary.org/wiki/升高	CC-BY 2.0 (France) Attribution: tatoeba.org #25948 (CK) & #332526 (fucongcong)
水在	<b>水在</b>升高。	The water is rising.		https://en.wiktionary.org/wiki/水在	CC-BY 2.0 (France) Attribution: tatoeba.org #1966506 (Spamster) & #10199424 (slo_oth)
恢复	你知道怎么<b>恢复</b>已删除的文件吗？	Do you know how to recover a deleted file?		https://en.wiktionary.org/wiki/恢復	CC-BY 2.0 (France) Attribution: tatoeba.org #5722394 (marcj794) & #5722730 (chloe77)
充满活力	虽然上了年纪,他依旧<b>充满活力</b>。	Although old, he is still very much alive.		https://en.wiktionary.org/wiki/充滿活力	CC-BY 2.0 (France) Attribution: tatoeba.org #326409 (CM) & #1450535 (asosan)
杯酒	汤姆又给自己倒了一<b>杯酒</b>。	Tom poured himself another glass of wine.		https://en.wiktionary.org/wiki/杯酒	CC-BY 2.0 (France) Attribution: tatoeba.org #2957684 (CK) & #5617216 (verdastelo9604)
戴眼镜	汤姆不需要再<b>戴眼镜</b>了。	Tom doesn't need to wear glasses anymore.		https://en.wiktionary.org/wiki/戴眼鏡	CC-BY 2.0 (France) Attribution: tatoeba.org #1025984 (CK) & #5983616 (verdastelo9604)
吹灭	汤姆<b>吹灭</b>了蛋糕上的所有蜡烛。	Tom blew out all the candles on the cake.		https://en.wiktionary.org/wiki/吹滅	CC-BY 2.0 (France) Attribution: tatoeba.org #2538488 (CK) & #5581762 (verdastelo9604)
鐘到	請於五點<b>鐘到</b>機場接我。	Please pick me up at the airport at five.		https://en.wiktionary.org/wiki/鐘到	CC-BY 2.0 (France) Attribution: tatoeba.org #18215 (kebukebu) & #761276 (Martha)
开除	那个工厂<b>开除</b>了很多工人。	Many workers were laid off at that plant.		https://en.wiktionary.org/wiki/開除	CC-BY 2.0 (France) Attribution: tatoeba.org #48010 (CM) & #8798306 (crescat)
进口	日本的石油依靠<b>进口</b>。	Japan depends on other countries for oil.		https://en.wiktionary.org/wiki/進口	CC-BY 2.0 (France) Attribution: tatoeba.org #281565 (CK) & #343364 (fucongcong)
主題	它不是一個適合討論的<b>主題</b>。	It's not a suitable topic for discussion.		https://en.wiktionary.org/wiki/主題	CC-BY 2.0 (France) Attribution: tatoeba.org #42207 (CK) & #798228 (Martha)
緊張	飛機起飛的時候我很<b>緊張</b>。	I was very nervous as the plane took off.		https://en.wiktionary.org/wiki/緊張	CC-BY 2.0 (France) Attribution: tatoeba.org #317993 (CK) & #811919 (Martha)
力气	我没<b>力气</b>继续尝试了。	I don't have the strength to keep trying.		https://en.wiktionary.org/wiki/力氣	CC-BY 2.0 (France) Attribution: tatoeba.org #2125 (CK) & #503227 (fucongcong)
寻找	我正在为我的妈妈<b>寻找</b>礼物。	I am looking for a present for my mother.		https://en.wiktionary.org/wiki/尋找	CC-BY 2.0 (France) Attribution: tatoeba.org #320583 (CK) & #1235602 (sunnywqing)
丛林	他写了一本关于<b>丛林</b>冒险的书。	He wrote a book about a jungle adventure.		https://en.wiktionary.org/wiki/叢林	CC-BY 2.0 (France) Attribution: tatoeba.org #1476792 (weihaiping) & #1328149 (vicch)
指控	他<b>指控</b>我偷了他的手表。	He accused me of having stolen his watch.		https://en.wiktionary.org/wiki/指控	CC-BY 2.0 (France) Attribution: tatoeba.org #298388 (CK) & #8761456 (crescat)
这样的话	如果真的是朋友的话，是不会说<b>这样的话</b>的吧。	A true friend would not say such a thing.		https://en.wiktionary.org/wiki/這樣的話	CC-BY 2.0 (France) Attribution: tatoeba.org #322235 (CK) & #9932491 (SbrAkr)
嗯	"来杯茶怎样?" "<b>嗯</b>，好的。"	"Would you like some tea?" "Yes, please."		https://en.wiktionary.org/wiki/嗯	CC-BY 2.0 (France) Attribution: tatoeba.org #2493192 (shadyray601) & #3498635 (GlossaMatik)
很久以前	<b>很久以前</b>你就應該告訴我的。	You should have told me a long time ago.		https://en.wiktionary.org/wiki/很久以前	CC-BY 2.0 (France) Attribution: tatoeba.org #16636 (Swift) & #775817 (Martha)
想当	你以后<b>想当</b>什么呢？	What would you like to be in the future?		https://en.wiktionary.org/wiki/想當	CC-BY 2.0 (France) Attribution: tatoeba.org #267505 (Eldad) & #2241825 (sadhen)
哪种	你想看<b>哪种</b>类型的电影？	What kind of movie do you want to watch?		https://en.wiktionary.org/wiki/哪種	CC-BY 2.0 (France) Attribution: tatoeba.org #961906 (Eevee) & #3376516 (go_oo)
換火車	我們會在下一站<b>換火車</b>。	We'll change trains at the next station.		https://en.wiktionary.org/wiki/換火車	CC-BY 2.0 (France) Attribution: tatoeba.org #264244 (CK) & #902947 (Martha)
一邊	我們看不到月亮的另<b>一邊</b>。	We can't see the other side of the moon.		https://en.wiktionary.org/wiki/一邊	CC-BY 2.0 (France) Attribution: tatoeba.org #6873392 (CK) & #875040 (Martha)
巧合	汤姆不认为这是一个<b>巧合</b>。	Tom doesn't think this is a coincidence.		https://en.wiktionary.org/wiki/巧閤	CC-BY 2.0 (France) Attribution: tatoeba.org #1094311 (CK) & #1750393 (sadhen)
辣	汤姆不喜欢任何<b>辣</b>的食物。	Tom doesn't like any kind of spicy food.		https://en.wiktionary.org/wiki/辣	CC-BY 2.0 (France) Attribution: tatoeba.org #1094419 (CK) & #1416283 (sadhen)
粗鲁	汤姆为他的<b>粗鲁</b>向玛丽道歉。	Tom apologized to Mary for his rudeness.		https://en.wiktionary.org/wiki/粗魯	CC-BY 2.0 (France) Attribution: tatoeba.org #2955877 (CK) & #5993952 (verdastelo9604)
受了伤	尽管<b>受了伤</b>，他们还是继续战斗。	Though wounded, they continued to fight.		https://en.wiktionary.org/wiki/受瞭傷	CC-BY 2.0 (France) Attribution: tatoeba.org #62609 (CM) & #335837 (fucongcong)
车祸	我弟弟在<b>车祸</b>中受了伤。	My brother was injured in the car accident.		https://en.wiktionary.org/wiki/車禍	CC-BY 2.0 (France) Attribution: tatoeba.org #250710 (CK) & #389351 (fucongcong)
光滑	在<b>光滑</b>的路上开车会导致车祸。	Driving on a slippery road can lead to a car wreck.		https://en.wiktionary.org/wiki/光滑	CC-BY 2.0 (France) Attribution: tatoeba.org #682500 (Source_VOA) & #816518 (fucongcong)
我哥	<b>我哥</b>在车祸中受伤了。	My brother was injured in the car accident.		https://en.wiktionary.org/wiki/我哥	CC-BY 2.0 (France) Attribution: tatoeba.org #250710 (CK) & #10002070 (GlossaMatik)
還年	他們<b>還年</b>輕，但他們有經驗。	They're young, but they have experience.		https://en.wiktionary.org/wiki/還年	CC-BY 2.0 (France) Attribution: tatoeba.org #4493566 (CK) & #4504447 (egg0073)
圖書館裡	<b>圖書館裡</b>有很多書。	There are a lot of books in the library.		https://en.wiktionary.org/wiki/圖書館裡	CC-BY 2.0 (France) Attribution: tatoeba.org #270688 (CK) & #1260555 (egg0073)
法官	這個囚犯被帶到<b>法官</b>面前。	The prisoner was brought before a judge.		https://en.wiktionary.org/wiki/法官	CC-BY 2.0 (France) Attribution: tatoeba.org #317887 (CK) & #781195 (Martha)
模糊	这句句子意思<b>模糊</b>。	The meaning of this sentence is obscure.		https://en.wiktionary.org/wiki/模糊	CC-BY 2.0 (France) Attribution: tatoeba.org #44123 (CM) & #802879 (fucongcong)
那人	<b>那人</b>什麼也不想做。	That person doesn't want to do anything.		https://en.wiktionary.org/wiki/那人	CC-BY 2.0 (France) Attribution: tatoeba.org #1579397 (fanty) & #6131485 (verdastelo9604)
吼	對你的電腦<b>吼</b>一點幫助也沒有。	Shouting at your computer will not help.		https://en.wiktionary.org/wiki/吼	CC-BY 2.0 (France) Attribution: tatoeba.org #682023 (Source_VOA) & #4071833 (egg0073)
不准	學生<b>不准</b>進入這個房間。	No student is allowed to enter the room.		https://en.wiktionary.org/wiki/不準	CC-BY 2.0 (France) Attribution: tatoeba.org #66645 (Swift) & #772380 (Martha)
毫无意义	没有爱情的生活<b>毫无意义</b>。	Life without love has no meaning at all.	Life without love is just totally pointless.	https://en.wiktionary.org/wiki/毫無意義	CC-BY 2.0 (France) Attribution: tatoeba.org #1080798 (keira_n) & #334157 (fucongcong)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #1609 (CK) & #334157 (fucongcong)
爬树	对猴子来说，<b>爬树</b>很容易。	It is easy for a monkey to climb a tree.		https://en.wiktionary.org/wiki/爬樹	CC-BY 2.0 (France) Attribution: tatoeba.org #25873 (CK) & #345849 (fucongcong)
交往	我和她<b>交往</b>幾個月了。	I've been going out with her for months.		https://en.wiktionary.org/wiki/交往	CC-BY 2.0 (France) Attribution: tatoeba.org #25008 (CK) & #1229016 (tsayng)
噩梦	昨晚我做了一个可怕的<b>噩梦</b>。	I had a really bad nightmare last night.		https://en.wiktionary.org/wiki/噩夢	CC-BY 2.0 (France) Attribution: tatoeba.org #2966872 (meerkat) & #4970087 (wzhd)
份	我买了<b>份</b>英文写的报纸。	I bought a newspaper written in English.		https://en.wiktionary.org/wiki/份	CC-BY 2.0 (France) Attribution: tatoeba.org #256199 (CK) & #441466 (fucongcong)
捐	你每年<b>捐</b>多少钱？	How much money do you donate every year?		https://en.wiktionary.org/wiki/捐	CC-BY 2.0 (France) Attribution: tatoeba.org #7807338 (sharris123) & #771056 (GlossaMatik)
手术	父亲将会接受<b>手术</b>。	Father is going to undergo an operation.		https://en.wiktionary.org/wiki/手術	CC-BY 2.0 (France) Attribution: tatoeba.org #319267 (CM) & #334235 (fucongcong)
第二次	医生们拒绝做<b>第二次</b>手术。	Doctors refused to perform a second operation.		https://en.wiktionary.org/wiki/第二次	CC-BY 2.0 (France) Attribution: tatoeba.org #28090 (CK) & #1467060 (sadhen)
它花	<b>它花</b>多少钱对你很重要吗？	Does it matter to you how much it costs?		https://en.wiktionary.org/wiki/它花	CC-BY 2.0 (France) Attribution: tatoeba.org #2582132 (CK) & #5933804 (verdastelo9604)
倍	中国是日本的20<b>倍</b>大。	China is twenty times as large as Japan.		https://en.wiktionary.org/wiki/倍	CC-BY 2.0 (France) Attribution: tatoeba.org #277494 (CM) & #843457 (fucongcong)
椅上	一個醉了的男人在長<b>椅上</b>睡觉。	A drunken man was sleeping on the bench.		https://en.wiktionary.org/wiki/椅上	CC-BY 2.0 (France) Attribution: tatoeba.org #270974 (CK) & #677623 (Martha)
不必要	你<b>不必要</b>呆在医院。	You don't have to stay in the hospital.		https://en.wiktionary.org/wiki/不必要	CC-BY 2.0 (France) Attribution: tatoeba.org #281917 (CK) & #1314453 (vicch)
最先	我們可能是<b>最先</b>到那裡的。	We'll probably be the first ones there.		https://en.wiktionary.org/wiki/最先	CC-BY 2.0 (France) Attribution: tatoeba.org #2953867 (CK) & #6216623 (verdastelo9604)
從來	湯姆不喜歡網球，<b>從來</b>都不喜歡。	Tom doesn't enjoy tennis and never has.		https://en.wiktionary.org/wiki/從來	CC-BY 2.0 (France) Attribution: tatoeba.org #1026194 (CK) & #5551143 (verdastelo9604)
的确	汤姆看起来<b>的确</b>比玛丽年轻。	Tom definitely looks younger than Mary.		https://en.wiktionary.org/wiki/的確	CC-BY 2.0 (France) Attribution: tatoeba.org #1094910 (CK) & #1235588 (sunnywqing)
缺点	电视的确有一些<b>缺点</b>。	It is true that television also has some disadvantages.		https://en.wiktionary.org/wiki/缺點	CC-BY 2.0 (France) Attribution: tatoeba.org #39239 (CM) & #472994 (fucongcong)
問瑪麗	湯姆<b>問瑪麗</b>她把鑰匙放在哪裡了。	Tom asked Mary where she'd put the key.		https://en.wiktionary.org/wiki/問瑪麗	CC-BY 2.0 (France) Attribution: tatoeba.org #1095845 (CK) & #6923201 (verdastelo9604)
晚到	因为风暴，他们<b>晚到</b>了。	They arrived late because of the storm.		https://en.wiktionary.org/wiki/晚到	CC-BY 2.0 (France) Attribution: tatoeba.org #1412116 (CK) & #1415803 (sadhen)
勇气	士兵们失去了战斗的<b>勇气</b>。	The soldiers lost the courage to fight.		https://en.wiktionary.org/wiki/勇氣	CC-BY 2.0 (France) Attribution: tatoeba.org #320130 (CK) & #335839 (fucongcong)
抬起	警察小心翼翼地<b>抬起</b>箱子。	The policeman lifted the box carefully.		https://en.wiktionary.org/wiki/抬起	CC-BY 2.0 (France) Attribution: tatoeba.org #238072 (CK) & #1270586 (tsayng)
高速公路	事故發生在<b>高速公路</b>上。	The accident took place on the highway.		https://en.wiktionary.org/wiki/高速公路	CC-BY 2.0 (France) Attribution: tatoeba.org #35552 (CK) & #9176184 (xjjAstrus)
轉角	事故發生在<b>轉角</b>。	The accident took place at that corner.		https://en.wiktionary.org/wiki/轉角	CC-BY 2.0 (France) Attribution: tatoeba.org #47119 (Dejo) & #4732054 (egg0073)
上班族	日本<b>上班族</b>工作得非常辛苦。	Japanese office workers work very hard.		https://en.wiktionary.org/wiki/上班族	CC-BY 2.0 (France) Attribution: tatoeba.org #281352 (CK) & #798399 (Martha)
度过	这是我<b>度过</b>的最好的夜晚之一。	It was one of the best nights I've had.		https://en.wiktionary.org/wiki/度過	CC-BY 2.0 (France) Attribution: tatoeba.org #1655354 (Spamster) & #5574441 (verdastelo9604)
前往	我在<b>前往</b>會議的路上。	I'm on my way to the meeting right now.		https://en.wiktionary.org/wiki/前往	CC-BY 2.0 (France) Attribution: tatoeba.org #3729359 (CM) & #5650435 (verdastelo9604)
度過	我想跟你<b>度過</b>一整天。	I want to spend the whole day with you.		https://en.wiktionary.org/wiki/度過	CC-BY 2.0 (France) Attribution: tatoeba.org #3966071 (Hybrid) & #6094838 (verdastelo9604)
更多	我需要<b>更多</b>時間來完成我的家庭作業。	I need more time to finish my homework.		https://en.wiktionary.org/wiki/更多	CC-BY 2.0 (France) Attribution: tatoeba.org #371976 (saeb) & #7980349 (Leolaaziano)
空間	我需要更多<b>空間</b>。	I need more room.	I need more space.	https://en.wiktionary.org/wiki/空間	CC-BY 2.0 (France) Attribution: tatoeba.org #2387502 (CK) & #4267174 (egg0073)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #2577186 (VirtuOZ) & #4267174 (egg0073)
接下来	我不知道<b>接下来</b>我要做什么。	I don't know what I'm going to do next.		https://en.wiktionary.org/wiki/接下來	CC-BY 2.0 (France) Attribution: tatoeba.org #3562530 (CK) & #7772000 (jiangche)
不怎么	我之前<b>不怎么</b>想去滑雪。	I didn't really feel like going skiing.		https://en.wiktionary.org/wiki/不怎麼	CC-BY 2.0 (France) Attribution: tatoeba.org #6245137 (CK) & #11321688 (untruth0423)
清白	我完全相信你是<b>清白</b>的。	I am fully convinced of your innocence.		https://en.wiktionary.org/wiki/清白	CC-BY 2.0 (France) Attribution: tatoeba.org #257121 (CK) & #818970 (Martha)
有罪	如果他是清白的，那他妻子就<b>有罪</b>。	If he is innocent, then his wife is guilty.	If he is innocent, it follows that his wife is guilty.	https://en.wiktionary.org/wiki/有罪	CC-BY 2.0 (France) Attribution: tatoeba.org #1496243 (weihaiping) & #1394858 (mtdot)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #284210 (CM) & #1394858 (mtdot)
Facebook	你花多少時間在<b>Facebook</b>上？	How much time do you spend on Facebook?		https://en.wiktionary.org/wiki/Facebook	CC-BY 2.0 (France) Attribution: tatoeba.org #909526 (CK) & #5414838 (egg0073)
幾次	你去過歐洲<b>幾次</b>？	How many times have you been to Europe?		https://en.wiktionary.org/wiki/幾次	CC-BY 2.0 (France) Attribution: tatoeba.org #772803 (marloncori) & #4189356 (egg0073)
答應	他<b>答應</b>我六點鐘的時候他會在這裡。	He promised me he would be here at six.		https://en.wiktionary.org/wiki/答應	CC-BY 2.0 (France) Attribution: tatoeba.org #288629 (CM) & #848180 (Martha)
他本	<b>他本</b>希望可以成功，但是他没有。	He had hoped to succeed, but he didn't.		https://en.wiktionary.org/wiki/他本	CC-BY 2.0 (France) Attribution: tatoeba.org #526363 (CK) & #610399 (CLARET)
归功于	他将他的成功<b>归功于</b>好运。	He attributes his success to good luck.		https://en.wiktionary.org/wiki/歸功於	CC-BY 2.0 (France) Attribution: tatoeba.org #298794 (CK) & #1438327 (asosan)
容忍	你能<b>容忍</b>他做事的方式么？	Can you put up with the way he behaves?		https://en.wiktionary.org/wiki/容忍	CC-BY 2.0 (France) Attribution: tatoeba.org #466082 (Zifre) & #1397129 (mtdot)
男	一个<b>男</b>的突然出现在门口。	A man suddenly appeared in the doorway.		https://en.wiktionary.org/wiki/男	CC-BY 2.0 (France) Attribution: tatoeba.org #280708 (CK) & #3780486 (e78xx_xxx)
凭	我<b>凭</b>什么花时间做这事？	Why should I take the time to do that?		https://en.wiktionary.org/wiki/憑	CC-BY 2.0 (France) Attribution: tatoeba.org #3738645 (CK) & #9970739 (GlossaMatik)
很差	这地方给我一个<b>很差</b>的印象。	This place gives me a really bad vibe.		https://en.wiktionary.org/wiki/很差	CC-BY 2.0 (France) Attribution: tatoeba.org #592488 (darinmex) & #819693 (fucongcong)
电梯	<b>电梯</b>好像故障了。	The elevator seems to be out of order.		https://en.wiktionary.org/wiki/電梯	CC-BY 2.0 (France) Attribution: tatoeba.org #50620 (Tximist) & #791432 (fucongcong)
一顿	要不我们找时间喝<b>一顿</b>。	Perhaps we could get a drink sometime.		https://en.wiktionary.org/wiki/一頓	CC-BY 2.0 (France) Attribution: tatoeba.org #4013267 (CK) & #5576826 (verdastelo9604)
轮到	<b>轮到</b>你回答问题了。	It's your turn to answer the question.		https://en.wiktionary.org/wiki/輪到	CC-BY 2.0 (France) Attribution: tatoeba.org #71392 (CM) & #345823 (fucongcong)
到車	步行<b>到車</b>站要花十分鐘。	It's ten minutes' walk to the station.		https://en.wiktionary.org/wiki/到車	CC-BY 2.0 (France) Attribution: tatoeba.org #25982 (CK) & #891026 (Martha)
清晨	從<b>清晨</b>開始一直下雨。	It's been raining since early morning.		https://en.wiktionary.org/wiki/清晨	CC-BY 2.0 (France) Attribution: tatoeba.org #274095 (CK) & #801483 (Martha)
距離	從這裡到公園<b>距離</b>兩英里。	It is two miles from here to the park.		https://en.wiktionary.org/wiki/距離	CC-BY 2.0 (France) Attribution: tatoeba.org #62086 (CK) & #873405 (Martha)
正面	我害羞得不敢<b>正面</b>看她的脸。	I was too shy to look her in the face.		https://en.wiktionary.org/wiki/正麵	CC-BY 2.0 (France) Attribution: tatoeba.org #255390 (CK) & #2031392 (ydcok)
那種	我不能忍受<b>那種</b>政治家。	I can't stand that kind of politician.		https://en.wiktionary.org/wiki/那種	CC-BY 2.0 (France) Attribution: tatoeba.org #421988 (CK) & #883034 (Martha)
野生动物	为了看<b>野生动物</b>，他去了非洲。	He went to Africa to see wild animals.		https://en.wiktionary.org/wiki/野生動物	CC-BY 2.0 (France) Attribution: tatoeba.org #304283 (adjusting) & #437940 (fucongcong)
儘	<b>儘</b>管他有那麼多錢，他並不快樂。	Even with all his money, he's unhappy.	Even with all the money he has, he isn't happy.	https://en.wiktionary.org/wiki/儘	CC-BY 2.0 (France) Attribution: tatoeba.org #414516 (CK) & #888290 (Martha)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #414517 (CK) & #888290 (Martha)
卖得	你知道现在哪本书<b>卖得</b>好吗？	Do you know which book sells well now?		https://en.wiktionary.org/wiki/賣得	CC-BY 2.0 (France) Attribution: tatoeba.org #36576 (SPENSER) & #335625 (fucongcong)
十一点	<b>十一点</b>准时到车站。	Be at the station at 11 o'clock sharp.		https://en.wiktionary.org/wiki/十一點	CC-BY 2.0 (France) Attribution: tatoeba.org #708069 (Eldad) & #4972587 (wzhd)
絶	你<b>絶</b>對確定這事嗎？	Are you absolutely certain about this?		https://en.wiktionary.org/wiki/絶	CC-BY 2.0 (France) Attribution: tatoeba.org #3024505 (CK) & #6084408 (verdastelo9604)
好点	你应该对邻居<b>好点</b>。	You should be good to your neighbors.		https://en.wiktionary.org/wiki/好點	CC-BY 2.0 (France) Attribution: tatoeba.org #325952 (CK) & #5574138 (verdastelo9604)
歌曲	我们想学一些日文<b>歌曲</b>。	We want to learn some Japanese songs.		https://en.wiktionary.org/wiki/歌麯	CC-BY 2.0 (France) Attribution: tatoeba.org #249138 (CK) & #1735617 (sadhen)
